id,word,part_of_speech,phonetic,level,sources,tags,ko_first,ko_joined,en_definitions_joined,definitions_count,examples_joined,needs_korean_gloss
f114308994e541e1,festival,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_7 | dictionary | open_source | wordnet,"명절, 축일, 축제, 축제소동","명절, 축일, 축제, 축제소동",an organized series of acts and performances (usually in one place) || a day or period of time set aside for feasting and celebration,2,a drama festival,0
bce84dc5308ac531,fetal,adjective,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_17 | dictionary | nawl | open_source | wordnet,"태아형 자세, 태아성 혈색소, 태아성 헤모글로빈","태아형 자세, 태아성 혈색소, 태아성 헤모글로빈",of or relating to a fetus,1,fetal development,0
e2f347fb47ff25ff,fever,noun,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_11 | dictionary | nawl | open_source | wordnet,"열, 신열, 열광, 열병, 발열시키다","열, 신열, 열광, 열병, 발열시키다",intense nervous anticipation || a rise in the temperature of the body; frequently a symptom of infection,2,in a fever of resentment,0
915393306519d3a5,feverish,adjective,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_39 | dictionary | open_source | wordnet,"열띤, 열광적, 열병이 많은","열띤, 열광적, 열병이 많은",marked by intense agitation or emotion || having or affected by a fever || of or relating to or characterized by fever,3,worked at a feverish pace || a febrile reaction caused by an allergen,0
a2065226621bf5d6,fiber,noun,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_5 | dictionary | nawl | open_source | wordnet,"단섬유, 섬유질, 수염뿌리, 파이버아트, 섬유 광학","단섬유, 섬유질, 수염뿌리, 파이버아트, 섬유 광학","a leatherlike material made by compressing layers of paper or cloth || the inherent complex of attributes that determines a persons moral and ethical actions and reactions; - Herbert Spencer || any of several elongated, threadlike cells (especially a muscle fiber or a nerve fiber) || coarse, indigestible plant food low in nutrients; its bulk stimulates intestinal peristalsis || a slender and greatly elongated substance capable of being spun into yarn",5,education has for its object the formation of character,0
681fd1005afdb368,fibrosis,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_27 | dictionary | open_source | wordnet,"섬유증, 섬유형성","섬유증, 섬유형성",development of excess fibrous connective tissue in an organ,1,,0
2614c19263e72944,fidelity,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_11 | dictionary | open_source | wordnet,"엄수, 절개, 충실, 정확함, 충실도","엄수, 절개, 충실, 정확함, 충실도",accuracy with which an electronic system reproduces the sound or image of its input signal || the quality of being faithful,2,,0
234eb17d7ba87463,fiercely,adverb,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_23 | dictionary | open_source | wordnet,"발끈, 불끈, 사납게, 맹모단기, 맹모삼천","발끈, 불끈, 사납게, 맹모단기, 맹모삼천",in a physically fierce manner || in an emotionally fierce manner,2,silence broken by dogs barking ferociously || they fought fiercely || she was fiercely proud of her children,0
d52f3428eb661a5d,fiftieth,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_38 | dictionary | open_source | wordnet,"제50의, 50번재의, 50분의1의","제50의, 50번재의, 50분의1의",position 50 in a countable series of things || the ordinal number of fifty in counting order,2,,0
fb02dcc0adf79419,fighting,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_9 | dictionary | open_source | wordnet,"거스르다, 대전, 사기, 선전, 싸움","거스르다, 대전, 사기, 선전, 싸움",the act of fighting; any contest or struggle,1,a fight broke out at the hockey game || there was fighting in the streets || the unhappy couple got into a terrible scrap,0
ccb91be83c96e26b,figurine,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_24 | dictionary | open_source | wordnet,주상,주상,a small carved or molded figure,1,,0
5b45a167391a0378,filament,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_21 | dictionary | open_source | wordnet,"꽃실, 섬유, 필라멘트","꽃실, 섬유, 필라멘트",a thin wire (usually tungsten) that is heated white hot by the passage of an electric current || a threadlike structure (as a chainlike series of cells) || the stalk of a stamen || a very slender natural or synthetic fiber,4,,0
6c42344e737b1981,Filipino,noun,,AVL,AVL | Korean Wiktionary (ko.wiktionary.org) | WordNet,avl | band_22 | band_23 | dictionary | open_source | wordnet,필리핀인,필리핀인,official language of the Philippines; based on Tagalog; draws its lexicon from other Philippine languages || a native or inhabitant of the Philippines || of or relating to or characteristic of the Philippines or its people or customs,3,the Philippine President || our Filipino cook,0
75c7e3a4068abfa7,filtered,,,AVL,AVL | Kengdic | cc-kedict,avl | band_41 | needs_definition | open_source,정수,정수,Open-source vocabulary entry for IELTS offline study: filtered.,1,,0
b76049e61518de97,fin,noun,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_17 | dictionary | nawl | open_source | wordnet,"발갈퀴, 참고래, 지느러미, 데카당파의, 철기 용골","발갈퀴, 참고래, 지느러미, 데카당파의, 철기 용골",organ of locomotion and balance in fishes and some other aquatic animals || a stabilizer on a ship that resembles the fin of a fish || a shoe for swimming; the paddle-like front is an aid in swimming (especially underwater) || one of a set of parallel slats in a door or window to admit air and reject rain || one of a pair of decorations projecting above the rear fenders of an automobile || the cardinal number that is the sum of four and one,6,The sharks were finning near the surface,0
a822219faf1f82b6,finalist,noun,,AVL,AVL | WordNet,avl | band_37 | dictionary | needs_korean_gloss | open_source | wordnet,한국어 뜻 보강 필요,한국어 뜻 보강 필요,a contestant who reaches the final stages of a competition,1,,1
19125971a6fe003e,finality,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_32 | dictionary | open_source | wordnet,"결말, 종국, 최후적인, 최후의 언행","결말, 종국, 최후적인, 최후의 언행",the quality of being final or definitely settled,1,the finality of death,0
c983faa27b7d2e36,finalize,verb,,AVL,AVL | Korean Wiktionary (ko.wiktionary.org) | WordNet,avl | band_26 | dictionary | open_source | wordnet,확정하다,확정하다,make final; put the last touches on; put into final form,1,let's finalize the proposal,0
f957097d7a22775f,finished,adjective,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_14 | dictionary | open_source | wordnet,만료되다,만료되다,brought to ruin || ended or brought to an end || (of materials or goods) brought to the desired final state || having a surface coating or finish applied || (of skills or the products of skills) brought to or having the greatest excellence; perfected,5,after the revolution the aristocracy was finished || the unsuccessful run for office left him ruined politically and economically || are you finished?,0
a461405ddc31939e,finite,adjective,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_12 | dictionary | nawl | open_source | wordnet,정동사,정동사,bounded or limited in magnitude or spatial or temporal extent || (of verbs) relating to forms of the verb that are limited in time by a tense and (usually) show agreement with number and person,2,,0
6bdc0896182d7721,finitude,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_41 | dictionary | open_source | wordnet,유한성,유한성,the quality of being finite,1,,0
6b9b01998d37da4a,fireball,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_26 | dictionary | open_source | wordnet,불덩이,불덩이,the luminous center of a nuclear explosion || a ball of fire (such as the sun or a ball-shaped discharge of lightning) || a highly energetic and indefatigable person || an especially luminous meteor (sometimes exploding),4,,0
91a8c384094a60c4,firewall,noun,,AVL,AVL | Korean Wiktionary (ko.wiktionary.org) | WordNet,avl | band_24 | dictionary | open_source | wordnet,방화벽,방화벽,(colloquial) the application of maximum thrust || a fireproof (or fire-resistant) wall designed to prevent the spread of fire through a building or a vehicle || (computing) a security system consisting of a combination of hardware and software that limits the exposure of a computer or computer network to attack from crackers; commonly used on local area networks that are connected to the internet,3,he moved the throttle to the firewall,0
71b1a48e148f1e34,firewood,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_35 | dictionary | open_source | wordnet,"장작, 땔나무, 나무마개","장작, 땔나무, 나무마개",wood used for fuel,1,they collected and cut their own firewood,0
8eef0b1111aa6964,firmness,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_42 | dictionary | open_source | wordnet,"견고, 단호, 반석, 단단함, 확고 부동","견고, 단호, 반석, 단단함, 확고 부동",the quality of being steady or securely and immovably fixed in place || the trait of being resolute || the property of being unyielding to the touch || the muscle tone of healthy tissue,4,his resoluteness carried him through the battle || it was his unshakeable resolution to finish the work || his muscular firmness,0
9bcf18e4b22c0710,firmware,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_42 | dictionary | open_source | wordnet,펌웨어,펌웨어,(computer science) coded instructions that are stored permanently in read-only memory,1,,0
4cff43215ea8e9af,five-day,,,AVL,AVL,avl | band_40 | needs_definition | needs_korean_gloss | open_source,한국어 뜻 보강 필요,한국어 뜻 보강 필요,Open-source vocabulary entry for IELTS offline study: five-day.,1,,1
0923696af1d91640,fixation,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_17 | dictionary | open_source | wordnet,"고정, 정착, 색고착, 병적집착","고정, 정착, 색고착, 병적집착",(histology) the preservation and hardening of a tissue sample to retain as nearly as possible the same relations they had in the living body || the activity of fastening something firmly in position || an unhealthy and compulsive preoccupation with something or someone || an abnormal state in which development has stopped prematurely,4,,0
6300e72aaa5435d4,flagrant,adjective,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_42 | dictionary | open_source | wordnet,이름난,이름난,conspicuously and outrageously bad or reprehensible,1,a crying shame || an egregious lie || flagrant violation of human rights,0
a3782828daa3053d,flagship,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_25 | dictionary | open_source | wordnet,"기함, 본교, 최고인것, 가장 큰배","기함, 본교, 최고인것, 가장 큰배",the ship that carries the commander of a fleet and flies his flag || the chief one of a related group,2,it is their flagship newspaper,0
